chemin,paquet,classe
/home/mastas/eclipse-workspace/dm2/src/dm2/Compte.java,paquet,Compte
/home/mastas/eclipse-workspace/dm2/src/dm2/Acrivite.java,paquet,Acrivite
/home/mastas/eclipse-workspace/dm2/src/dm2/membre.java,paquet,membre
/home/mastas/eclipse-workspace/dm2/src/dm2/menu.java,paquet,menu
/home/mastas/eclipse-workspace/dm2/src/dm2/Main.java,paquet,Main
